,rent_address,school_name,min_distance,min_duration,postcode,price
1026,4-16-manor-street-brighton-vic-3186-16059609,Beaufort Primary School,681.32,110.34,3186,620.0
1027,7-21-dawson-avenue-brighton-vic-3186-16082004,Avenel Primary School,1026.61,141.39,3186,650.0
1028,2-361-st-kilda-st-brighton-vic-3186-16056674,Berwick Primary School,1071.71,123.0,3186,1100.0
1029,1-04-26-warleigh-grove-brighton-vic-3186-15879283,Colac Primary School,905.36,163.07,3186,450.0
1030,55-durrant-street-brighton-vic-3186-16058681,Alberton Primary School,1047.39,114.78,3186,1200.0
1031,210-26-warleigh-grove-brighton-vic-3186-15226300,Colac Primary School,905.36,163.07,3186,595.0
1032,14-durrant-street-brighton-vic-3186-16051810,Newport Lakes Primary School,676.95,102.56,3186,1295.0
1033,101-439-bay-street-brighton-vic-3186-16068532,Castlemaine Primary School,1062.74,153.38,3186,540.0
1034,1-128-male-street-brighton-vic-3186-16078323,Colac Primary School,1120.03,177.69,3186,525.0
1035,305-439-bay-street-brighton-vic-3186-16086850,Castlemaine Primary School,1062.74,153.38,3186,430.0
1036,21-elm-grove-brighton-vic-3186-16065852,Newport Lakes Primary School,694.49,125.02,3186,700.0
1037,203-7-9-cowra-street-brighton-vic-3186-16086801,Belmont Primary School,1159.07,186.8,3186,600.0
1038,6-laburnum-court-brighton-vic-3186-16085520,Alberton Primary School,784.56,149.59,3186,550.0
1039,104-184-186-bay-street-brighton-vic-3186-16086213,Newport Lakes Primary School,291.69,63.63,3186,510.0
1040,1b-milroy-street-brighton-east-vic-3187-16087492,Bacchus Marsh Primary School,449.45,74.85,3187,1600.0
1041,5-lucas-street-brighton-east-vic-3187-16037643,Colac Primary School,946.64,105.8,3187,1049.0
1042,23a-thomas-street-brighton-east-vic-3187-16071256,Eltham Primary School,627.77,100.85,3187,450.0
1043,33-landcox-street-brighton-east-vic-3187-15885544,Belmont Primary School,60.16,14.44,3187,1150.0
1044,2a-granter-street-brighton-east-vic-3187-16064222,Echuca Primary School,932.99,126.97,3187,525.0
1045,2-22-carr-street-brighton-east-vic-3187-16083096,Footscray Primary School,1464.23,178.27,3187,1250.0
1046,26-agnew-st-brighton-east-vic-3187-16077710,Alberton Primary School,1329.9,161.95,3187,675.0
1047,5-661-663-nepean-highway-brighton-east-vic-3187-16073805,Echuca Primary School,235.84,57.53,3187,470.0
1048,54-marriage-road-brighton-east-vic-3187-16066345,Cudgee Primary School,520.21,42.78,3187,820.0
1049,39-comer-street-brighton-east-vic-3187-16078421,Cheltenham Primary School,1301.12,139.39,3187,1100.0
1050,647-hawthorn-road-brighton-east-vic-3187-15563252,Bacchus Marsh Primary School,533.71,93.86,3187,990.0
1051,78-marriage-rd-brighton-east-vic-3187-16065745,Newport Lakes Primary School,162.13,12.97,3187,1000.0
1052,7b-carr-street-brighton-east-vic-3187-16037629,Footscray Primary School,1357.14,152.57,3187,1190.0
1053,10a-cummins-rd-brighton-east-vic-3187-16087161,Elphinstone Primary School,919.9,105.78,3187,1400.0
1054,g05-18-railway-crescent-hampton-vic-3188-16080133,Avenel Primary School,851.04,104.73,3188,750.0
1055,11b-olive-st-hampton-vic-3188-16066090,Elphinstone Primary School,972.82,80.38,3188,1500.0
1056,3-83-fewster-road-hampton-vic-3188-16055794,Dromana Primary School,194.05,35.3,3188,635.0
1057,11-290-south-road-hampton-east-vic-3188-16069282,Hallam Primary School,1020.41,115.91,3188,400.0
1058,2-36-crisp-st-hampton-vic-3188-16083355,Warrandyte Primary School,1096.27,176.88,3188,625.0
1059,23-hamer-street-moorabbin-vic-3189-16080433,Avoca Primary School,746.0,161.44,3189,725.0
1060,34-donald-st-highett-vic-3190-16081654,Avoca Primary School,895.0,152.34,3190,650.0
1061,209-20-station-street-highett-vic-3190-16064556,Eltham Primary School,1318.13,169.79,3190,530.0
1062,g04-12-major-street-highett-vic-3190-15263650,Avoca Primary School,951.6,159.13,3190,480.0
1063,31a-tweed-st-highett-vic-3190-16061681,Doncaster Primary School,416.14,61.31,3190,740.0
1064,1-6-turner-road-highett-vic-3190-16083938,Creswick Primary School,1766.89,218.61,3190,715.0
1065,28-wilson-street-highett-vic-3190-16084920,Allansford and District Primary School,781.31,163.71,3190,750.0
1066,2-15-karen-street-highett-vic-3190-16078074,Cavendish Primary School,1360.98,262.45,3190,390.0
1067,105-20-station-street-highett-vic-3190-16063906,Eltham Primary School,1318.13,169.79,3190,500.0
1068,3-21-tibrockney-street-highett-vic-3190-16053078,Warrnambool West Primary School,1000.03,129.06,3190,350.0
1069,314-284-highett-rd-highett-vic-3190-16083284,Avoca Primary School,873.17,151.07,3190,430.0
1070,10-39-41-abbott-street-sandringham-vic-3191-16070656,Beaufort Primary School,427.9,66.86,3191,450.0
1071,2-91-beach-road-sandringham-vic-3191-16053597,Wodonga Primary School,1083.79,123.77,3191,475.0
1072,5-186-bay-rd-sandringham-vic-3191-16090981,Warrandyte Primary School,654.97,79.28,3191,550.0
1073,6-36-edward-street-sandringham-vic-3191-16075086,Belmont Primary School,1169.14,126.96,3191,410.0
1074,5-masefield-avenue-sandringham-vic-3191-16090053,Beaufort Primary School,1060.81,124.13,3191,750.0
1075,8-19-21-abbott-street-sandringham-vic-3191-16072299,Berwick Primary School,672.1,86.39,3191,420.0
1076,62-sims-street-sandringham-vic-3191-16063950,Beaufort Primary School,762.9,94.52,3191,790.0
1077,1-307-309-bay-road-cheltenham-vic-3192-16070516,Allansford and District Primary School,1522.4,165.98,3192,550.0
1078,2-23-jean-street-cheltenham-vic-3192-16070584,Alberton Primary School,1565.4,282.36,3192,550.0
1079,3b-wedd-street-cheltenham-vic-3192-16085952,Doncaster Primary School,1098.28,209.14,3192,670.0
1080,4-31-bayview-crescent-black-rock-vic-3193-16051099,Avoca Primary School,589.49,110.61,3193,680.0
1081,286a-balcombe-rd-beaumaris-vic-3193-16079394,Cudgee Primary School,246.88,17.47,3193,720.0
1082,25-spicer-street-beaumaris-vic-3193-16057734,Cheltenham Primary School,700.92,61.63,3193,1050.0
1083,112a-bluff-road-black-rock-vic-3193-16082856,Avoca Primary School,398.06,91.6,3193,1150.0
1084,41b-arkaringa-crescent-black-rock-vic-3193-16052986,Avoca Primary School,306.98,73.67,3193,1150.0
1085,11-13-tibbles-street-beaumaris-vic-3193-16054347,Belmont Primary School,483.91,48.96,3193,895.0
1086,5-310-beach-road-black-rock-vic-3193-16061407,Wodonga Primary School,844.88,94.98,3193,480.0
1087,12-30-swanston-street-mentone-vic-3194-16067279,Avoca Primary School,807.41,95.68,3194,320.0
1088,g01-97-beach-road-mentone-vic-3194-16082520,Creswick Primary School,444.95,58.49,3194,750.0
1089,6-12-phillip-street-mentone-vic-3194-13444145,Avoca Primary School,1393.73,230.64,3194,580.0
1090,508-7-balcombe-rd-mentone-vic-3194-16062820,Avoca Primary School,331.51,70.26,3194,350.0
1091,3-25-barkly-street-mordialloc-vic-3195-16079387,Alberton Primary School,558.89,84.06,3195,700.0
1092,32-fourth-street-parkdale-vic-3195-16088448,Cavendish Primary School,963.11,87.51,3195,850.0
1093,6-stayner-street-chelsea-vic-3196-16074195,Ballarat Primary School (Dana Street),1761.22,201.36,3196,460.0
1094,5-8-10-turakina-avenue-edithvale-vic-3196-16078476,Allansford and District Primary School,651.93,100.54,3196,350.0
1095,707-435-nepean-highway-frankston-vic-3199-16085906,Alberton Primary School,928.44,165.68,3199,350.0
1096,3-23-cavendish-drive-heatherton-vic-3202-16087838,Cheltenham Primary School,1638.21,226.06,3202,310.0
1097,8-23-27-cavendish-drive-heatherton-vic-3202-16087837,Cheltenham Primary School,1638.21,226.06,3202,310.0
1098,1-13-ulupna-road-ormond-vic-3204-16086855,Beaufort Primary School,160.4,31.14,3204,475.0
1099,8-66-bent-street-mckinnon-vic-3204-16076976,Campbells Creek Primary School,909.65,83.09,3204,495.0
1100,14a-geel-street-bentleigh-vic-3204-16076602,Eaglehawk Primary School,570.81,58.73,3204,1450.0
1101,302-270-centre-road-bentleigh-vic-3204-16041922,Ballarat Primary School (Dana Street),775.11,77.11,3204,480.0
1102,11-plym-street-bentleigh-vic-3204-16063582,Cavendish Primary School,506.3,109.2,3204,550.0
1103,234-tucker-road-mckinnon-vic-3204-16070139,California Gully Primary School,412.71,35.57,3204,625.0
1104,9-491-south-road-bentleigh-vic-3204-16081842,Cavendish Primary School,568.87,110.47,3204,515.0
1105,13-40-lillimur-road-ormond-vic-3204-16064832,Doncaster Primary School,240.87,27.54,3204,280.0
1106,6-6-prince-edward-ave-mckinnon-vic-3204-16080738,Creswick Primary School,837.53,71.66,3204,800.0
1107,284a-tucker-rd-ormond-vic-3204-16070662,Ballarat Primary School (Dana Street),59.8,4.78,3204,790.0
1108,107-15-hamilton-street-bentleigh-vic-3204-15281179,Eltham Primary School,1231.17,138.53,3204,540.0
1109,1b-castles-road-bentleigh-vic-3204-16064447,Eaglehawk Primary School,674.84,58.06,3204,740.0
1110,4-13-lillimur-road-ormond-vic-3204-16060820,Berwick Primary School,33.41,4.01,3204,525.0
1111,2a-anderson-street-bentleigh-vic-3204-16083500,Eaglehawk Primary School,442.22,54.52,3204,650.0
1112,2-116-jasper-road-bentleigh-vic-3204-16084051,Echuca Primary School,71.42,5.14,3204,450.0
1113,1009-338-kings-way-south-melbourne-vic-3205-16078854,Heathcote Primary School,571.36,113.52,3205,500.0
1114,14-henderson-street-south-melbourne-vic-3205-16065791,Warrandyte Primary School,773.59,172.55,3205,1300.0
1115,215-253-normanby-road-south-melbourne-vic-3205-16034152,Avoca Primary School,432.17,43.12,3205,735.0
1116,354b-clarendon-street-south-melbourne-vic-3205-16065911,St Andrews Primary School,724.59,103.6,3205,640.0
1117,705-89-gladstone-street-south-melbourne-vic-3205-16058273,Avenel Primary School,127.59,20.4,3205,550.0
1118,301-99-palmerston-crescent-south-melbourne-vic-3205-16087718,Sandringham Primary School,225.15,46.95,3205,750.0
1119,2-230-ferrars-street-south-melbourne-vic-3205-16076498,Campbells Creek Primary School,460.14,58.42,3205,950.0
1120,1805-50-albert-road-south-melbourne-vic-3205-12112230,Colac Primary School,659.74,128.69,3205,610.0
1121,78-palmerston-crescent-south-melbourne-vic-3205-16081321,Heidelberg Primary School,394.75,77.47,3205,820.0
1122,2-187-bank-street-south-melbourne-vic-3205-16065978,Flemington Primary School,888.98,100.79,3205,520.0
1123,6-emerald-street-south-melbourne-vic-3205-16077214,Campbells Creek Primary School,430.65,66.87,3205,1100.0
1124,1703-89-103-gladstone-street-south-melbourne-vic-3205-16082171,Avenel Primary School,129.06,20.61,3205,460.0
1125,203-333-ferrars-street-south-melbourne-vic-3205-16079686,Campbells Creek Primary School,538.87,61.2,3205,650.0
1126,13-martin-street-south-melbourne-vic-3205-16068578,Creswick Primary School,499.29,89.08,3205,1100.0
1127,1-333-coventry-street-south-melbourne-vic-3205-16081898,Wodonga Primary School,571.85,96.46,3205,550.0
1128,9-123-beaconsfield-parade-albert-park-vic-3206-16072484,Avenel Primary School,794.06,88.63,3206,810.0
1129,53-hambleton-street-albert-park-vic-3206-16066946,Warrandyte Primary School,227.33,28.53,3206,1450.0
1130,43-philipson-street-albert-park-vic-3206-16067830,Avenel Primary School,806.89,110.23,3206,680.0
1131,11-90-hambleton-street-middle-park-vic-3206-16068766,Belmont Primary School,395.53,74.16,3206,365.0
1132,74-barrett-street-albert-park-vic-3206-16052698,Alberton Primary School,476.73,48.8,3206,1250.0
1133,22-109-nimmo-street-middle-park-vic-3206-16052918,Belmont Primary School,1049.47,108.06,3206,475.0
1134,1-262-beaconsfield-parade-middle-park-vic-3206-16077829,Belmont Primary School,1350.08,122.49,3206,500.0
1135,68-merton-street-albert-park-vic-3206-16087154,Alberton Primary School,356.6,49.19,3206,950.0
1136,175-richardson-street-middle-park-vic-3206-16061617,Belmont Primary School,354.96,59.26,3206,890.0
1137,8-49-patterson-street-middle-park-vic-3206-16079493,Warrandyte Primary School,1587.22,213.85,3206,490.0
1138,167-richardson-street-middle-park-vic-3206-16073349,Belmont Primary School,298.03,50.76,3206,1700.0
1139,16-dundas-place-albert-park-vic-3206-16086265,Allansford and District Primary School,495.69,76.39,3206,1550.0
1140,188b-kerferd-road-albert-park-vic-3206-16067878,Beaufort Primary School,811.41,133.17,3206,650.0
1141,54-o-grady-street-albert-park-vic-3206-16059651,Alberton Primary School,235.05,29.49,3206,1350.0
1142,107-lyons-street-port-melbourne-vic-3207-16069564,Warrandyte Primary School,373.15,76.45,3207,725.0
1143,118-clark-street-port-melbourne-vic-3207-14198116,Avenel Primary School,874.27,170.81,3207,800.0
1144,30-8-graham-street-port-melbourne-vic-3207-16070356,Beaufort Primary School,478.93,68.96,3207,530.0
1145,207-107-beach-street-port-melbourne-vic-3207-16055713,Avenel Primary School,853.3,160.04,3207,820.0
1146,31-garton-street-port-melbourne-vic-3207-16069433,Belmont Primary School,877.15,128.5,3207,675.0
1147,311-ross-street-port-melbourne-vic-3207-16070950,Warrandyte Primary School,768.29,121.29,3207,950.0
1148,207-esplanade-west-port-melbourne-vic-3207-16071401,Warrandyte Primary School,419.26,87.51,3207,1450.0
1149,903-93-dow-street-port-melbourne-vic-3207-16090117,Warrandyte Primary School,828.49,134.34,3207,700.0
1150,114-clark-street-port-melbourne-vic-3207-16069584,Avenel Primary School,872.46,170.37,3207,890.0
1151,214-54-nott-street-port-melbourne-vic-3207-16083798,Avenel Primary School,873.54,96.58,3207,440.0
1152,329-howe-parade-port-melbourne-vic-3207-16050374,Avenel Primary School,1212.62,195.6,3207,645.0
1153,17-3-seisman-place-port-melbourne-vic-3207-16070746,Beaufort Primary School,548.37,85.88,3207,625.0
1154,6d-9-beach-street-port-melbourne-vic-3207-16072776,Wodonga Primary School,821.74,107.15,3207,650.0
1155,402-49-beach-street-port-melbourne-vic-3207-16077546,Warrandyte Primary School,1088.71,195.62,3207,940.0
1156,110-clark-street-port-melbourne-vic-3207-16090219,Avenel Primary School,870.75,169.96,3207,650.0
1157,85-dunstan-parade-port-melbourne-vic-3207-16080357,Avoca Primary School,1361.75,211.43,3207,650.0
1158,401-52-nott-street-port-melbourne-vic-3207-16090119,Avenel Primary School,875.34,99.42,3207,570.0
1159,505-25-nott-street-port-melbourne-vic-3207-16059890,Warrandyte Primary School,1028.83,178.28,3207,395.0
1160,409-108-bay-street-port-melbourne-vic-3207-16085177,Warrandyte Primary School,745.05,125.17,3207,550.0
1161,17-201-graham-street-port-melbourne-vic-3207-16052558,Avenel Primary School,679.99,59.3,3207,850.0
1162,701-57-bay-street-port-melbourne-vic-3207-16079490,Warrandyte Primary School,740.69,118.35,3207,750.0
1163,73-the-crescent-port-melbourne-vic-3207-16061763,Warrandyte Primary School,1035.96,185.93,3207,1000.0
1164,3-55-johnston-street-port-melbourne-vic-3207-16090322,Berwick Primary School,396.01,57.02,3207,570.0
1165,16-byrne-street-port-melbourne-vic-3207-16054203,Avenel Primary School,417.46,91.83,3207,650.0
1166,112-1-danks-street-port-melbourne-vic-3207-16078056,Berwick Primary School,406.74,58.57,3207,525.0
1167,11-201-graham-street-port-melbourne-vic-3207-16053109,Avenel Primary School,679.99,59.3,3207,650.0
1168,504-1-danks-street-west-port-melbourne-vic-3207-16089226,Berwick Primary School,406.74,58.57,3207,650.0
1169,3-flinders-avenue-lara-vic-3212-16055309,Alberton Primary School,1067.76,147.9,3212,450.0
1170,83-waitara-grove-norlane-vic-3214-16074961,Bacchus Marsh Primary School,1334.13,320.18,3214,495.0
1171,3-30-logan-street-hamlyn-heights-vic-3215-16054463,Belmont Primary School,509.59,57.69,3215,470.0
1172,35-walpole-avenue-belmont-vic-3216-16086198,Ballarat Primary School (Dana Street),926.9,222.45,3216,390.0
1173,16-homewood-lane-highton-vic-3216-16059490,Colac Primary School,1049.05,84.77,3216,499.0
1174,75-pethajohn-parade-grovedale-vic-3216-16071375,Ballarat Primary School (Dana Street),1559.01,183.1,3216,600.0
1175,24-whites-rd-mount-duneed-vic-3217-16087894,Belmont Primary School,689.33,70.04,3217,500.0
1176,22-whites-rd-mount-duneed-vic-3217-16070194,Belmont Primary School,608.7,57.44,3217,500.0
1177,30-edenhope-circuit-armstrong-creek-vic-3217-16073183,Cheltenham Primary School,1265.28,192.71,3217,530.0
1178,11-maskell-court-fyansford-vic-3218-16075159,Colac Primary School,2653.4,264.12,3218,480.0
1179,36-mcdougall-street-geelong-west-vic-3218-16074920,Alberton Primary School,731.3,110.66,3218,460.0
1180,3-47-wellington-street-geelong-west-vic-3218-16082980,Alberton Primary School,254.78,49.39,3218,340.0
1181,1-3-colville-court-herne-hill-vic-3218-16065828,Avenel Primary School,991.25,163.77,3218,380.0
1182,5-111-bellarine-hwy-newcomb-vic-3219-16075640,Warrandyte Primary School,1306.86,107.79,3219,375.0
1183,75-noble-street-newtown-vic-3220-16088286,Warrandyte Primary School,204.72,22.82,3220,470.0
1184,47-clarke-street-newtown-vic-3220-16069677,Avenel Primary School,439.46,73.58,3220,520.0
1185,2-2-melville-avenue-newtown-vic-3220-16052733,Campbells Creek Primary School,590.79,78.09,3220,570.0
1186,6-headland-drive-leopold-vic-3224-16060771,Alberton Primary School,3195.11,268.3,3224,480.0
1187,11-taro-walk-rockbank-vic-3335-14953968,Alberton Primary School,370.12,62.74,3335,360.0
1188,18-mclean-street-thornhill-park-vic-3335-15604969,Alberton Primary School,8595.36,718.91,3335,400.0
1189,19-amreli-st-deanside-vic-3336-15176030,Alberton Primary School,5325.84,443.13,3336,440.0
1190,76-manooka-road-brookfield-vic-3338-16056949,Wodonga Primary School,2218.27,218.74,3338,400.0
1191,30-goulburn-way-eynesbury-vic-3338-16083577,Alberton Primary School,1200.44,172.85,3338,450.0
1192,1a-clarendon-avenue-wodonga-vic-3690-16079795,Berwick Primary School,2408.13,303.62,3690,585.0
1193,6-batt-avenue-wodonga-vic-3690-16077045,Bacchus Marsh Primary School,453.68,62.39,3690,350.0
1194,11-lowerson-way-wodonga-vic-3690-16088390,Avoca Primary School,874.64,148.81,3690,520.0
1195,1-6-rattray-avenue-wodonga-vic-3690-16083917,Belmont Primary School,1035.93,170.21,3690,250.0
1196,16-teal-court-wodonga-vic-3690-16084825,Avoca Primary School,913.46,166.82,3690,480.0
1197,2-4-anne-street-wodonga-vic-3690-16082183,Alberton Primary School,572.03,74.08,3690,240.0
1198,4-4-6-wilson-street-wodonga-vic-3690-16084871,Belmont Primary School,517.53,81.7,3690,350.0
1199,40-daintree-way-wodonga-vic-3690-16084804,Warrandyte Primary School,667.68,83.34,3690,450.0
1200,92-wilson-street-wodonga-vic-3690-16061441,Wodonga Primary School,679.1,95.47,3690,390.0
1201,26-huon-street-wodonga-vic-3690-16082752,Bacchus Marsh Primary School,348.23,62.68,3690,350.0
1202,9-huon-street-wodonga-vic-3690-16084603,Belmont Primary School,648.09,118.56,3690,400.0
1203,1-buckland-court-wodonga-vic-3690-16079819,Bacchus Marsh Primary School,1728.84,216.49,3690,420.0
1204,4-5-bell-court-wodonga-vic-3690-16084806,Alberton Primary School,1072.65,110.79,3690,230.0
1205,128-thomas-mitchell-drive-wodonga-vic-3690-16089463,Avenel Primary School,1556.07,183.66,3690,410.0
1206,40a-macedon-parade-wollert-vic-3750-15280632,Alberton Primary School,174.36,28.74,3750,360.0
1207,15-everest-cres-olinda-vic-3788-16088310,Avoca Primary School,1066.15,214.07,3788,780.0
1208,104-park-orchard-drive-pakenham-vic-3810-16047301,Bacchus Marsh Primary School,543.06,75.33,3810,450.0
1209,11-hansens-lane-balnarring-beach-vic-3926-16017546,Alberton Primary School,3009.07,376.43,3926,1995.0
1210,6-bass-street-flinders-vic-3929-16084910,Allansford and District Primary School,15222.71,675.2,3929,1300.0
1211,2-1-baden-powell-place-mount-eliza-vic-3930-16079935,Warrandyte Primary School,95.94,19.73,3930,525.0
1212,4-lucerne-avenue-mornington-vic-3931-16060040,Avoca Primary School,942.07,144.11,3931,640.0
1213,1-cassawory-place-safety-beach-vic-3936-16085503,Alberton Primary School,2303.41,275.15,3936,650.0
1214,26-william-street-dromana-vic-3936-16085361,Alberton Primary School,2056.13,240.04,3936,585.0
1215,3764-point-nepean-road-portsea-vic-3944-16061261,Allansford and District Primary School,3799.37,339.88,3944,1100.0
1216,19-22-somerville-road-hampton-park-vic-3976-16087306,Allansford and District Primary School,164.12,31.33,3976,390.0
1217,49-savoy-grove-cranbourne-north-vic-3977-15751808,Wodonga Primary School,1034.76,231.61,3977,540.0
1218,5-kawana-mews-cranbourne-vic-3977-16026932,Bacchus Marsh Primary School,1106.49,163.1,3977,475.0
1219,11-kawana-mews-cranbourne-vic-3977-16037155,Bacchus Marsh Primary School,1106.49,163.1,3977,475.0
